id,conversation_id,text
17890,1982235253516206308,"Despite Democrats holding the economy hostage to fund health care for illegal aliens, inflation came in below market expectations again in September, thanks to President Trump’s America First agenda! 🇺🇸"
17891,1982831989976858870,"Why do Democrats keep voting to shut down the government?

It's not for working families or to put America first.

They’re fighting for:
➡️ $200B in health care for illegal aliens
➡️ $500M for leftist media
➡️ Billions for social programs overseas
➡️ $1.5T in wasteful spending"
17892,1726598265838428621,"Some great AJC coverage of the Carters who spent their lives in service for the betterment of the state, the country and the world. (And faced some pretty serious conflict and headwinds along the way.)"
17893,1665824733592428545,"Alive Hospice pinball: the Alive board doesn’t even know who it’s selling to because Alive’s suitor, Amedisys, just got another buyout offer this afternoon, this time from Optum! Do they care? Put patients first! Not profits! https://t.co/Vl8mUcpRe2"
17894,1977808023759499618,"Some families in America are on track to pay over $22,000 more per YEAR for their health insurance. 

Where are their Republican senators? https://t.co/28fbA4Hvnu"
17895,1978098587570475450,"Health insurance companies are finalizing their rates RIGHT NOW.

Doesn't matter if you're in a red or blue state, your premium might skyrocket.

And somehow, Republican senators are okay with throwing thousands of their own constituents under the bus. https://t.co/uIxduWSD1o"
17896,1980389678865125433,Democrats are fighting to help American families hang onto their health insurance because no one should go bankrupt because they got sick and needed to see a doctor. https://t.co/Wy5n0nc4u7
17897,1981067997814149478,"A 62-year-old couple in Peabody, Massachusetts, earning $85,000 per year will have to pay $1,204 more each month to keep their insurance next year.

Republicans and Trump hiked up your bill."
17898,1983559200560066850,"I’m standing with my colleagues and health care content creators to call on Republicans to reverse their cuts that will kick 15 million Americans off of their health insurance.
 https://t.co/zwgQaRpeG5"
17899,1986951714948456653,"People want more affordable health insurance, not a savings account.

This is just a Republican bait-and-switch to repeal Obamacare for the 70th time.

Let’s get serious — extend the health care tax credits and open the government."
17900,1987186344829833393,"This is an all hands on deck moment to save health care.

If you got a notice this month that your health insurance premium is going up by $500 or maybe even $1,000, send me your story: https://t.co/VIk2Y9SYqd"
17901,1997715696621638049,"Millions of Americans are getting kicked off of their health insurance so that Donald Trump can fund tax handouts for billionaires like Elon Musk.

Let that sink in. https://t.co/XcKV8bQXlE"
17902,1999591932847067585,"In just a month, 10,000 people in MA dropped their health insurance. That's 2x more than last year.

10,000 mommas, grandpas, aunts, neighbors, and friends who looked at their bill and said ""I can't do this.""

Because Republicans won’t lift a finger to lower health care costs. https://t.co/LW8hjZ2wke"
17903,1803062669982769466,"I joined @RepLBR on @Nemours podcast to discuss our bicameral & bipartisan policy, the KIDS Health Act.

Access to technological systems helps health care providers with early intervention & care coordination to prioritize our nation’s children's health.
https://t.co/jJ81MtasQS"
17904,1808167060926538093,"The @housebudgetGOP Health Care Task force held a roundtable on the budgetary impacts to the federal budget as access to cell & gene therapies expands.

Modifying genetic material within the patient’s cells & creating personalized treatments were nonexistent before. The 21st Century Cures Act has been successful in making it happen. https://t.co/d24IfabQRl"
17905,1812881170973220992,"Under President Biden, record high inflation, including high health and energy prices, have left Americans pinching every last penny to pay for their everyday lives.

Our nation needs America first economic policies that prioritize everyday Americans, not the elites."
17906,1819036301405962275,"Losing both of my parents to lung cancer, I understand how critical it is to have knowledge & awareness of lung cancer issues.

Early detection & research will help you in the fight against lung cancer. Discuss with your doctor about ways you can protect your lung health & wellbeing. https://t.co/sQdCGS4Y4H"
17907,1824455408443920605,"It has been 22 years for me in Congress.

22 years of serving Texans, 22 years of creating the foundation for health care policy,& 22 years of working with my fellow members to make the U.S. the greatest nation in the world.

Read more from @TexasTribune⬇️ https://t.co/thOEHfqhHs"
17908,1825952626481189331,"I was honored to visit the VA Denton Outpatient Clinic and see all of the hard work that was put into the expansion of their facility.

The renovation of the clinic improves access to health care services for our veterans and provides new job opportunities for our community. https://t.co/fZH7Qj73NZ"
17909,1833948355275489318,It is time for the CBO to do their job and provide accurate numbers for Americans as Republicans continue to prioritize our nation’s fiscal health. https://t.co/SosVDeLOxF
17910,1839054760567021583,"Thanks @RepBuddyCarter for joining me in revitalizing the Panel of Health Advisors within the @USCBO.

This bill gives congressional authority to appoint health advisors who prioritize the patient & not their own partisan agenda. https://t.co/XkAuumcZQO"
17911,1864712554854916321,"I’ve had a very productive 22 year run here in Congress and am honored to represent our great state of Texas.

@dallasnews interviewed me on how my medical expertise influenced legislation I’ve worked on and what I think is in store for our nation. https://t.co/z2pCtwWdL2"
17912,1891919676688503175,"It is ironic with all the @doge related anxiety over access to beneficiary data, there was no hesitation in giving health, social security, PBM,and Treasury Dept data to a private company in 2013.  https://t.co/I9o5tJvE58"
17913,1967733370949083318,⁦@realDonaldTrump⁩ never received the accolades he deserved for Operation Warp Speed. Truly this should be ⁦@NobelPrize⁩ in Medicine materiel.  https://t.co/6BHjrZTV8e
17914,1709997883070808172,"Early detection of breast cancer through routine screening can mean more treatment options & better chances of survival.

🩷 Learn when you should begin screening: https://t.co/AXhDT5G7Ds

#BreastCancerAwarenessMonth https://t.co/5qv94UP1vC"
17915,1724535936682176659,"At just four months old, Noah had to undergo open heart surgery. Today, he's thriving.

My nephew's story shows why early intervention is key for folks with Down syndrome & I’m proud to lead legislation to help every family get the support they need to navigate this diagnosis. https://t.co/ftQ00q6mQN"
17916,1732160986092548170,I’m sorry to hear the news of my friend @CongressmanGT’s recent diagnosis. Please know that we are in your corner supporting you during this fight!
17917,1734709967460897050,"We must do more to address the opioid crisis impacting communities across the country.

Today, I worked with colleagues on both sides of the aisle to renew the SUPPORT Act. This legislation is critical in improving access to substance use disorder treatment and recovery services. https://t.co/q9bOlFivqT"
17918,1752837162121224328,Thank you to the folks from Piatt County Mental Health Center who came out to Washington to talk about the needs of rural community mental health centers and how we can continue supporting vital substance use treatment programs. https://t.co/qbwNK6nOLQ
17919,1757484925572284829,"Our civil servants deserve fair treatment, respect and support. 

I was honored to stand in solidarity with @AFGENational today on behalf of the 7,221 federal workers in #IL13! https://t.co/27spgm2WyQ"
17920,1770934409903980922,"As we celebrate #NationalDownSyndromeDay, I’m proud to be working with @RepMolinaroNY19 on the bipartisan Down Syndrome Diagnosis Act to help families navigate a new diagnosis and ensure their child receives high quality care."
17921,1788581114367316212,"Skin cancer may be the most common cancer diagnosis in the U.S., but did you know it’s also one of the most preventable? Visit https://t.co/OUHK4aM9Wd to #StaySkinHealthy and check your health today. #SkinCancerAwarenessMonth @PreventCancer https://t.co/rgGqgubOED"
17922,1844788368468480440,Folks who ate at LongHorn Steakhouse in Fairview Heights from 9/20-10/2 are encouraged to take this survey to help @IDPH and @stclairhealth isolate the cause of the shigella outbreak. Remember to wash your hands and consult a doctor if you have symptoms! https://t.co/WApIE4rJ9q
17923,1846262553724571803,"Chatham's own Mary Meisner is an inspiration. As someone whose family has had to navigate the education system for a student with special needs, I'm so grateful for how Mary has used her personal experience to give all students an opportunity to thrive. https://t.co/NvEghkhoWf"
17924,1861190810357661992,Our water infrastructure is just as important as our roads and bridges. I'm proud to have secured $5.8 million in federal funding for East Alton's water treatment plant and flood mitigation efforts in Wood River. https://t.co/XxoYQ6ESJ3
17925,1886848956325310718,"Cancer touches millions of lives across the United States and around the world. This #WorldCancerDay, let's continue to raise awareness, support those navigating a cancer diagnosis and remember those we've lost. https://t.co/BQRWPNFPyT"
17926,1920910259071090858,"Keeping the USPS a public good and defending labor rights are not negotiable. Mail carriers and postal workers are everyday heroes who deserve respect, fair treatment, and the resources needed to serve the public effectively. I hope Mr. Steiner can recognize that. https://t.co/WLuLAYdnz6"
17927,1924243813708546324,"I am so saddened to hear the news of President Biden’s diagnosis.

Sending my heartfelt wishes to the former President, Dr. Biden and his entire family."
17928,1982438818922799455,"It's Day 26 of the government shutdown.

Trump left the country, House Republicans are AWOL, and working Americans are getting notices of skyrocketing health insurance costs.

It's less than a week until ACA Open Enrollment. Republicans need to negotiate an end to this crisis."
17929,1984984342880239765,"It's been a full month of the shutdown, and Republicans still won't negotiate or even show up to work.

People are being hurt by skyrocketing health insurance prices, and the GOP refuses to even discuss it."
17930,1985367209288311274,"Costs are soaring, now Republicans are withholding food aid to kids, seniors and veterans. Instead of negotiating an end to the GOP shutdown and health care crisis, Trump weaponized hunger against our most vulnerable.

Hear from the people he's hurting: https://t.co/OJJAFGdV2x"
17931,1986470234077728847,".@SpeakerPelosi broke the mold when she ascended twice to the role that placed her third in line to the presidency. A trailblazer who made it possible for more than 20 million people to finally get quality, affordable health care. She is a leader who pledged her two tenures as Speaker “for the children” and inspired millions of women and girls to see that the sky was the limit for them, when dreaming and aspiring towards their goals. Steve and I and our children wish Speaker Pelosi, Paul, their kids and grandkids the best as they welcome well-earned time together."
17932,1987533545254863063,"So glad to join @ParkinsonDotOrg’s Moving Day!

As healthcare and health research come under attack, I’ll always fund projects that tackle it and support those who need it. https://t.co/lS8xfo4GZe"
17933,1988470845228871893,"It's 11:30pm, and I just came from the Rules Committee where I submitted an amendment to the GOP budget to restore medical care funding for veterans exposed to toxic substances.

It's Veterans Day. Passing this amendment is the best way to show we care about America's heroes. https://t.co/PlVYOlAZKl"
17934,1989085125745758241,"The shutdown is over, but the fight to lower Americans' cost of living goes on.

We must ensure people's health care remains affordable.
https://t.co/rwHYLIv9oK"
17935,1994419665653694603,"Republicans say Health Savings Accounts will fix soaring costs, but they carry high fees and mostly benefit the wealthy who can afford them.

We need affordable quality healthcare for working Americans, not just the ultra-rich the GOP always looks after. https://t.co/0FqzLUI5xe"
17936,1995514058733236366,"Republicans are raising health insurance prices for everyone to pay for their billionaire tax breaks.

George sees it firsthand at his company, and understands that pain is coming. https://t.co/CirzyOSOxI"
17937,1997776922814624225,"Are hardworking Americans better off now than a year ago?

""The last time I went grocery shopping was a $400 bill...So adding this increase of health care, it's going to be pulling things from our basic needs.""

It doesn't have to be this way. https://t.co/xdnXBkRsmU"
17938,1999136986716619098,"It's been over a year since Trump promised it, and we still don't have the Republican ""concept of a plan"" for healthcare.

It's time to extend the ACA tax credits and end their political games.
https://t.co/6Cm66YwVaO https://t.co/usoRHspn6A"
17939,1999569985765507094,"I'll always work hard to continue the growth of the mighty @PortEverglades engine and reduce harmful health and environmental impacts to our local communities.

So glad to meet with the Port's leadership this week! https://t.co/me2cUkabSC"
17940,2000706384963244216,"So glad to join The Preggo Organization for their 8th annual Community Baby Shower and Health Fair!

Their work to empower families with education, community resources and support is so important, and I'm proud to support them and promote maternal health with the Momnibus Act. https://t.co/1RuBCgaq6q"
17941,2003139464399630768,"Overjoyed to join Miramar United Methodist Church and honor Pastor David Range's father, Morris. The love and concern congregants shared about Hurricane Melissa victims and those facing health & living cost pressures reminds me we’re all our brother's and sister's keepers. https://t.co/HgLeaRf9mY"
17942,2003647294114070539,"Trump pretends to back women veterans but his admin stomps on the rights of the very ones who keep us free. This cruel policy will ban VA abortion access in all but extreme risks to the mother’s life, with no health, incest or rape exceptions. Women veterans deserve better than this appalling policy. 
https://t.co/xBmkxewTmG"
17943,1939485892604735606,"Senate Democrats also successfully stripped my provision from the budget reconciliation bill addressing major cost disparities for Alaska’s many rural hospitals—more Senate Democrat hypocrisy on health care in Alaska. But we will keep fighting for Alaska’s rural hospitals!

Unfortunately, this is part of the Senate Democrats’ continuing assault on so many of the positive provisions for Alaska in the budget reconciliation bill. The following provisions—that we are fighting to keep in the final bill—have all been fought by Chuck Schumer and Senate Democrats to strip out of the bill:

➡️ ANWR leases
➡️ NPR-A leases
➡️ Cook Inlet leases
➡️ Coast Guard funding for Alaska, including facilities for the new icebreaker home-ported in Juneau
➡️ Potential Arctic military bases
➡️ Border security"
17944,1939879015986167923,"House minority leader Hakeem Jeffries told Americans point blank: “Not a single undocumented immigrant in this country gets a dime in federal taxpayer dollars for any part of comprehensive Medicaid coverage.”

So why did Senate Democrats just challenge and then vote to remove an amendment in the Senate bill ensuring illegal immigrants WON’T get Medicaid? First we’re told the problem doesn’t exist, and now Democrats are fighting to save it."
17945,1999312057787613658,"Obamacare, the so-called Affordable Care Act, has not made health care more affordable. The law crashed Alaska’s health insurance market, dropping us from four insurers before Obamacare was enacted down to only one, eventually leaving us now with just two insurers. Premiums for Alaskans skyrocketed. Insurance companies got rich and Alaskans paid the price.

It’s also important to note that congressional Democrats created these Covid-era Obamacare subsidies and their expiration cliff in a party-line vote on the American Rescue Plan Act in 2021. Then, in another party-line vote on the Inflation Reduction Act, Democrats chose to extend the life of these credits only until 2025—not even as long as they did for electric vehicle tax credits.

Nevertheless, there is little doubt that a lot of hard-working Alaskans, families, entrepreneurs and small business owners will be negatively impacted if these enhanced premium tax credits expire. For that reason, I voted to move forward and consider both the Republicans’ and the Democrats’ proposed legislation. I offered amendments to both bills that would extend the enhanced premium tax credits for two years, include income caps, bar illegal immigrants from receiving these benefits, and include at least a nominal payment for all plans to clamp down on fraud and abuse which was recently documented by the Government Accountability Office.

Now that both the Republican and Democrat proposals failed to advance, I will redouble my efforts to develop a compromise solution. In the longer-term, we need to focus on getting federal government health care dollars out of the hands of insurance companies and into the hands of the people."
17946,1537507195587383299,@oncologynursing  and @FDAOncology have committed to breaking down those barriers by designating June 16–22 as National Black Family Cancer Awareness Week to increase access to treatment and resources. Let's work together to close these disparities. @preventcancer
17947,1542963262685331456,"1 year later, we’ve seen real progress. There's still work to do, but my office is here to help, just like we helped Joseph from Phoenixville. When his wife’s cancer diagnosis took his mind off checking his kids’ passports, we helped Joseph get a last-minute passport appointment. https://t.co/gklqf1AkRL"
17948,1557434072254791681,"It's also why I was proud to cosponsor the Black Maternal Momnibus Act. The Act seeks to address these disparities by funding community-based organizations, growing and diversifying the perinatal workforce, investing in housing, transportation, nutrition services, and more."
17949,1583564571767631872,"Week In Review:
🗣Spoke @WCUofPA's Women Entrepreneurship Conference
✅Held a meeting on the expansion of H2B Visas
🛂Visited a new passport office with @SecBlinken
🌎My Global Malnutrition Prevention & Treatment Act was signed into law
🍼 Introduced my Access to Donor Milk Act https://t.co/qWTo2oaEGT"
17950,1620467424410882054,"This week, alongside @Rosadelauro & @RepBrianFitz, I urged @DrCaliff_FDA to prioritize infant nutrition by restructuring the @US_FDA's human foods division & creating a deputy commissioner to oversee it.

I'm so glad to see he's taken this essential step to protect infant health."
17951,1623023630694158346,"Today, on National Black HIV/AIDS Awareness Day, we acknowledge the progress in HIV prevention while recommitting ourselves to the work that still needs to be done.

To #StopHIVTogether, we have to address the stigma and barriers to treatment, especially for Black Americans. https://t.co/Eqi94okOBm"
17952,1638246085150797843,"Yesterday, I saw a lot of the work Southeastern Veterans' Center is doing to care for our veterans. They provide essential services such as physical & mental health therapy, rehabilitation, nutrition programs, and much more! I'm so thankful for their work for our community. https://t.co/EmJ9Flv6Oj"
17953,1638563652709097472,Thank you @NETWORKLobby for presenting me with an award for supporting equitable treatment of all Americans in my work in Congress. I also loved hearing more about the #NunsOnTheBus campaign and the work they do to advocate for justice in our country. https://t.co/Bho8PtdE3A
17954,1661119035746951168,"Ahead of Memorial Day, the Bipartisan Women's Caucus spent this morning laying wreathes at @ArlingtonNatl in honor of women who've served. This year marks 75 years since women were allowed to enlist and we're still fighting for equal treatment of our servicewomen. https://t.co/qZPIExXa2x"
17955,1702409654200914019,"When supporting child and infant nutrition, what's often overlooked is donor breast milk.

My bipartisan, bicameral bill with @RepMariaSalazar, @RepBice and our Senate partners, gives parents the safe and reliable choices for infant nutrition that they are seeking."
17956,1706396566955630918,"When I heard TRICARE didn't cover doulas — nonmedical providers that support women in pregnancy — at military treatment facilities, I knew I had to do something about it.

That's why I've included language in this year's defense spending bill to cover it.https://t.co/4KRggLCOly"
17957,1737193715741909133,"Flu season has begun! Stay protected against the flu by monitoring your symptoms and seeking medical care when needed.

For more resources, visit the @PAHealthDept flu page here: https://t.co/GCdWQg0o60"
17958,1769803062300828003,"I am thrilled to see @POTUS sign this Executive Order to improve women's health research on a range of topics!

He is directing the DoD and VA to research and enhance menopause treatment for servicewomen and women veterans — which I've been advocating for."
17959,1770223029894656206,"To improve our infrastructure $315,488 is going to Mohnton Borough for the Highbrook Stormwater Channel Stabilization Project, $959,752 for Kennett Square's Wastewater Treatment Plant, and $959,752 for Coatesville's Ash Park Master Plan Implementation Phase two."
17960,1778550853705539992,"🩺 Removing the need for referrals to see physical therapy, nutrition, women's health, audiology, optometry, and podiatry specialists."
17961,1782774734289027394,"Today is #ElectionDay🗳️ in Pennsylvania!

Regardless of who you support, I encourage you to get out and exercise your right to vote.

🇺🇸🇺🇸🇺🇸"
17962,1796559147842019409,"Figuring out federal agencies on your own can be tricky — that's why my office is here to help! We recently helped Judy from West Chester reinstate her Medicare Part B in order to receive the treatment she needed.

If you need assistance, contact us at https://t.co/6RzsLPeQNX https://t.co/61ys76aA47"
17963,1815824334298001432,"I toured ByHeart’s baby formula facility in Reading last week. We discussed infant nutrition and my bipartisan bill, the INFANT Tax Credit Act.

I couldn't be more thankful to have ByHeart in our community. Together, we're working to ensure families have access to infant formula. https://t.co/mqrH1E3s0S"
17964,1820896820584968378,"I visited Gateway HorseWorks in Malvern yesterday! This incredible nonprofit uses horses to help with mental health treatment for issues like addiction, trauma, depression, and anxiety.

I am proud to support organizations making such a difference in our community. https://t.co/4WJYWXrrYh"
17965,1831361994718679068,"I'm thrilled that four Chester County elementary schools can provide fresh fruit and vegetables to students, thanks to @PADeptofED and @USDA!

Investing in healthy food improves our students' learning ability, which is always an investment worth making. https://t.co/qpriH6jCLp"
17966,1902791084075335994,"Left untreated, bacterial infections can be deadly, and effective treatment is becoming more challenging as bacteria becomes resistant to our most potent anti-bacterial drugs. That's why I am thankful for the continued work of @VenatorxPharma, a Malvern-based pharmaceutical research company, creating new anti-infectives to treat drug-resistant bacterial infections. Venatorx relies heavily on financial support from the National Institutes of Health (NIH), which President Trump has repeatedly attacked. 

The Trump Administration has attempted to freeze NIH grants, reduce the cap on ""indirect"" research costs, and steeply cut the NIH's workforce. These moves won't just halt life-saving research; they are flat-out illegal. That is why I led a letter with my colleagues to the NIH director demanding a reversal of the unlawful change to the cap on indirect costs, and I am happy that a federal court has temporarily blocked the Trump Administration's harmful action, allowing vital biomedical research like that of Venatorx to continue."
17967,1966197966177268198,"Suicide prevention isn’t just about helping in moments of crisis — it’s about recognizing warning signs, promoting treatment and recovery, and building robust support networks. There is no reason too big or too small to reach out and ask for support.

Together, we can save lives. If you or a loved one need help, call or text 988."
17968,1966509669951627522,"Cancer touches millions of people across this country, and many feel helpless when they first receive the diagnosis. Thanks to the incredible strides in cancer research and investments in early detection technology, countless lives are saved each year.

This Cancer Awareness Month we honor everyone in the fight against cancer and call on President Trump to restore the vital funding for prevention and treatment research."
17969,1970501372165660708,"Scientific misinformation is dangerous and irresponsible. 

As always, any decisions about your health and courses of treatment should be made with your doctor."
17970,1697368463507886252,"On International Overdose Awareness Day, we remember the lives tragically lost to drug overdoses.

Let’s work together to raise awareness, provide support, & advocate for better addiction treatment & prevention."
17971,1763689420278862125,"Last week, I toured the Merck Global HQ in Rahway. Merck is a research-intensive biopharmaceutical company that focuses their research to deliver innovative health solutions that advance the prevention and treatment of diseases in people and animals.

Thank you for having me! https://t.co/crUDuEM6np"
17972,1782886507281371415,The horrible treatment that Jewish students are experiencing on campuses across our country right now is absolutely wrong. These antisemitic protests aimed at intimidating and driving out Jewish students cannot find a haven on any college campus or anywhere in our country. The perpetrators of hatred and the leaders who enable them must be held accountable. We need to make sure that students of every religion feel safe at school. https://t.co/XfLOghyB2o
17973,1799126811789365713,".@BreakthroughT1D is the leading global type 1 diabetes research and advocacy research.

As a member of the Diabetes Caucus, I will continue to support legislation that would improve diabetes research, education and treatment. I appreciate representatives from Breakthrough T1D for stopping by my DC office to discuss how we can work together on these issues."
17974,1860322414523306098,My team recently visited Spruce Run Memorial VFW Post 5119 to speak with local veterans and assist with VA casework. My team and I are committed to supporting our veterans to ensure they receive the treatment and care they deserve. https://t.co/JK0VYjtj6D
17975,1948111004111642720,"I sat down earlier today with Jannie Oosthuizen, President of @Merck Human Health U.S., to discuss the innovative work Merck is doing to advance disease prevention and treatment. 

Based in Rahway, Merck is a premier research-driven biopharmaceutical company, committed to developing cutting-edge health solutions for both people and animals. Thank you to Merck for taking the time to meet with me!"
17976,1793281564018655556,"PSP upends the lives of an estimated 30,000 Americans and their loved ones.

Raising awareness can mean quicker accurate diagnosis, more effective treatments and ways to prevent it, & more time for those battling PSP to take on this disease w/all the resources & support possible."
17977,1808308115730780183,"BIG NEWS: Today is a monumental step in the fight against Parkinson’s and related brain diseases that will help save lives.

I know how tough this diagnosis can be, which is why I’m proud that with the National Plan to End Parkinson’s Act now law, we’re giving families new hope."
17978,1836525392372416860,"Since my PSP diagnosis, I've come to personally know a bit of the challenges faced by people with disabilities.

Despite those challenges, I've only grown in my conviction that our disabilities do not define us, and we don't deserve to be treated—or paid—any differently."
17979,1838633685660373255,"I know how difficult and devastating a Parkinson's diagnosis can be, and my heart goes out to Brett Favre and his family.

I wish him strength and applaud his courage for sharing his story publicly today.
https://t.co/0LC0kogBGT"
17980,1870280979014684764,"BIG NEWS: The Senate just PASSED my Gabriella Miller Kids First Research Act 2.0!

This has been a top priority since the day I came to Congress.

I’m so proud we’ve delivered lifesaving funding so one day no family has to face the fear and pain of their child’s cancer diagnosis."
17981,1976661331232059821,"During my visit to the People’s Health Center on Delmar, I spoke with families who rely on the WIC Program for healthy meals. The Republican-led shutdown is jeopardizing essential nutrition support for mothers and children across Missouri. Congress must act now to reopen the government and ensure programs like WIC are funded."
17982,1567542814048718854,"We also discussed local work that helped restore the West Fork of the White River, land conservation at Mill Branch Park in Goshen, source water protection, and treatment intake & capacity. Arkansans are prepared to be good stewards of our land and water now and into the future. https://t.co/UaHGKgOUt3"
17983,1569802713914826754,"A cancer diagnosis is a life-changing moment. Medical research will be key to developing future cures, and there are so many #AR3 advocates working to support patients. Thank you @DanyelleSargent, Sheila Staten of Rogers, and @AmericanCancer for your work on behalf of Arkansas! https://t.co/KObDFTCtpH"
17984,1593332834365751298,Millions of survivors are affected by lymphedema as a result of their fight against cancer. It's important that those suffering from this illness have the treatment resources they need. It's why I cosponsored & just voted to pass the #LymphedemaTreatmentAct to increase coverage.
17985,1625250980320223232,"The word ""cancer"" is life-altering. Supporting patients and their families from screening and diagnosis to treatment is the mission of Highlands Oncology. Their work of providing personalized, compassionate, and specialized care is critical to the health infrastructure of #AR3. https://t.co/uvWm3cMR9U"
17986,1628153246693969922,The Guidance Center serves those suffering from mental health and substance abuse disorders or faced with other obstacles. They connect people with the treatment they need to change their lives. Felicia Lyons and her team are dedicated to helping people through difficult times. https://t.co/Rv9vbiNa5K
17987,1696535892121555079,"I hate to hear of the Leader’s medical diagnosis, but one thing is certain—@SteveScalise is a fighter. I am confident he will battle this cancer with the same spirit as he did following the shooting in 2017. He has the conference’s unwavering support, just like before."
17988,1696296395785843174,"Terryson Jackson was the consummate public servant.

For 19 yrs, he served the people of Broward Co—providing critical patients with the highest pre-hospital care.

Erika & I pray for the strength of the Jackson family. May his legacy of service live on as an example for us all."
17989,1723045357020492255,"My advice to @netanyahu would be this: Finish the job. Obliterate Hamas.

Hamas hides behind civilians–a war crime:
🚩Base soldiers in hospitals
🚩Place artillery silos in schools

You can’t do that.

Israel should respond with full force & we should continuously have their back. https://t.co/i9tvSzzKHZ"
17990,1785801491896303801,"Hamas is a barbaric TERRORIST GROUP that embeds themselves among women & children in hospitals & schools.

On 10/7, they slaughtered countless innocents, committed unspeakable war crimes & are STILL holding hostages.

They violate LAWS OF WAR with impunity.
And do it ON PURPOSE. https://t.co/2pdbkI4wZN"
17991,1823842899546587408,"Media covered-up Biden cognitive decline.
Media covered-up Biden incompetence.
Media covered-up Biden corruption.

Only after Democrat elites deemed him politically-useless did coverage change.

This should've been reported-on YEARS AGO.
This is why the media has no credibility. https://t.co/nSIQ407PUj"
17992,1859004463467687971,"If you live in Florida, then you know how unnecessarily complicated & overly-bureaucratic the FEMA portal is.

It's so burdensome that most 1st-time applicants get denied.

FEMA should be in the business of HELPING YOU, not denying coverage over red-tape.

It's time for a REVAMP. https://t.co/K0b4k13PQg"
17993,1867615033200718328,"If you live in FL, GA, NC or SC then you know how unnecessarily complicated & overly-bureaucratic the @FEMA portal is.

FEMA should be in the business of HELPING YOU, not denying coverage over red-tape.

I stand with @virginiafoxx in demanding FEMA puts the AMERICAN PEOPLE FIRST. https://t.co/qrvrWLS16f"
17994,1890073368990478501,"Yesterday, I joined my @FinancialCmte colleagues for a hearing with @federalreserve Chair Powell to examine the Fed’s “Semi-Annual Monetary Policy Report.”

Together, we discussed borrowing rates, government efficiency, fiscal responsibility, and risk premiums among other topics. https://t.co/jjSvjpIcRC"
17995,1982185899434578324,"This weekend, my team and I set up a resource table at the Palmdale School District Wellness Fair to share some of the resources we have available to the community, as well as some exciting opportunities for our local students!

If you need help with any federal agency, or want to learn more about our annual challenges for CA-27 students, contact my office at https://t.co/RJEG57SaAL"
17996,1778833887721857470,We are facing a mental health crisis. I introduced the ACCESS in Mental Health Act to make sure everyone has access to diverse mental health professionals. https://t.co/63SEsyEe0e
17997,1779152813760581660,"Institutionalized racism and social determinants of health create adverse health outcomes for marginalized groups.

Minority Health Awareness Month is an opportunity for us to draw attention to these disparities and invest in health equity for all."
17998,1779892434526183850,Thank you to @hacunews for having me at your annual summit! The work we're doing together on the ACCESS in Mental Health Act will invest in Hispanic Serving Institutions so these communities have the resources they need. https://t.co/rNZlRc7JSe
17999,1780238645699469540,"This Black Maternal Health Week, I'm proud to celebrate the work of organizations like Birth from the Earth and Sister to Sister International that are doing the work in my district to make sure everyone has access to quality reproductive care. https://t.co/119dYoLt0d"
18000,1780281892601786765,"Join me, @RepPressley, and @NWLC Director of Health Equity, @DorianneMason to discuss reproductive health and justice! https://t.co/r2wHhEjU6B"
18001,1782069553637318857,"We cannot brag about being the wealthiest nation in the world when millions of people cannot afford or access the health care they need.

We need Medicare for All so that health care is affordable and accessible for everyone regardless of their job, income, or zip code."
18002,1783202470807617895,"The decision to get emergency medical care is an individual freedom, not a decision for politicians and judges.

Today, SCOTUS will decide whether to keep putting lives at risk or uphold basic healthcare rights and laws like #EMTALA. I urge them to protect reproductive freedom."
18003,1786422791597642150,"Everyone should be able to get the preventative medical care they need. 

Thanks to the Inflation Reduction Act, we’ve helped over 10 million people on Medicare get free vaccines. In Congress, I’ll keep working to make healthcare affordable for everyone!"
18004,1787863108620263884,It is incumbent upon us here in Congress to pass revolutionary legislation to support the mental health of every single person in our country. https://t.co/Z8KYfYrzRD
18005,1788559299641225408,"In 1960, the FDA approved the first birth control pill. Today, MAGA extremists aren’t just attacking abortion, they are also coming for contraception and reproductive health care. 

Birth control pills are safe, effective, and necessary. We must protect birth control access."
18006,1789361003865456951,My ACCESS in Mental Health Act will invest in all of our Minority Serving Institutions so we can build out the mental health ecosystem for marginalized communities. https://t.co/9J6T5YBv6h
18007,1789707617775870128,"We are facing a mental health crisis, and millions of people live in areas without accessible mental health care options. 

My ACCESS in Mental Health Act will invest in diverse, culturally responsive mental health professionals so everyone can get the care they need."
18008,1792221932697375038,"Mental Health Month is an important opportunity to highlight the mental health crisis we are currently facing.

It’s why I introduced the ACCESS in Mental Health Act to make sure everyone has access to diverse mental health professionals and the care they need."
18009,1792605681700282862,"Today, Mike Brown would be 28. Instead, he was killed by a police officer at 18 years old.

I’m joining @RepCori to reintroduce the Helping Families Heal Act with Mike’s mom to secure mental health resources to communities harmed by police violence."
18010,1798071340228133201,"Extremist Republicans are once again trying to ban our service members from seeking essential medical care by overturning the recent VA rule to make abortion more accessible.

Everyone deserves access reproductive care, regardless of profession, zip code, or socioeconomic status."
